sellerID,productID,price
556363,32576770,190.0
700777,243969630,799.0
113263,32576770,189.0
200843,32576770,199.9
421324,243969630,829.0
339030,32576770,199.0
827590,243969630,849.9
706738,32576770,199.99
341511,243969630,849.9
357845,32576770,199.0
311132,32576770,199.0
926496,243969630,850.0
299950,32576770,212.69
932299,243969630,848.89
225457,32576770,225.0
212999,243969630,895.0
785715,243969630,899.0
729353,243969630,950.0
181681,243969630,949.9
788796,243969630,948.9
158105,243969630,980.9
105313,243969630,1049.0
106814,243969630,1045.0
271258,243969630,1258.65
453467,243969630,1260.0
968,34102423,1288.27
754041,34102423,1490.0
117638,350156357,18489.0
955248,350156357,18499.0
123263,350156357,22999.0
751685,350156357,24861.0
108880,3241548,59.9
185055,3241548,119.9
585042,3241548,124.99
105620,3241548,151.94
104937,3241548,159.0
185055,41655780,119.9
213917,41655780,124.0
439675,41655780,155.0
132295,176797302,229.9
73,758773330,6499.0
846201,786456030,1035.0
889639,782511274,3681.0
104961,815835358,720.0
776130,750115,1029.73
885656,750115,1260.0
279884,750115,1055.0
126492,750115,1199.9
248631,750115,1299.0
884973,750115,1123.0
119919,750115,1133.0
568274,750115,1133.0
164806,750115,1133.0
407843,750115,1133.0
774408,750115,1133.0
130831,750115,1217.99
106924,750115,1133.0
373018,750115,1133.0
743153,750115,1139.0
455313,750115,1135.0
488358,750115,1150.0
130671,750115,1200.0
113478,784056275,219.0
342314,750115,1149.0
681134,750115,1150.0
269810,750115,1152.0
562363,750115,1149.0
712519,750115,1280.0
107544,750115,1179.9
123955,750115,1180.0
527896,750115,1156.2
158105,750115,1160.45
868104,750115,1208.88
382690,750115,1170.0
118045,750115,1180.87
170287,750115,1189.0
528012,750115,1179.0
107361,750115,1182.01
379637,750115,1200.0
2144,636308790,2268.0
278054,750115,1200.0
377082,750115,1268.5
375996,750115,1190.0
885521,750115,1200.0
686032,750115,1200.0
421324,750115,1199.0
113353,750115,1210.0
854754,750115,1206.09
253697,750115,1199.9
443277,750115,1209.99
824818,750115,1299.0
427305,750115,1215.0
700777,750115,1210.0
788796,750115,1223.12
191702,750115,1229.0
108206,750115,1234.55
105069,750115,1224.12
145997,750115,1240.0
604348,750115,1250.0
127741,750115,1245.0
729353,750115,1270.0
206057,750115,1260.0
107493,750115,1268.9
597771,750115,1270.0
181681,750115,1284.9
733903,750115,1299.0
345571,750115,1299.0
132342,750115,1300.0
607520,750115,1293.34
694517,750115,1329.0
104873,750115,1302.84
746238,750115,1328.0
415984,750115,1349.9
935316,792406112,249.9
637646,750115,1325.2
672060,792406112,397.8
114714,750115,1332.0
218460,750115,1349.0
844507,750115,1350.0
468357,750115,1349.9
119643,750115,1380.0
571789,750115,1380.0
765232,750115,1400.0
826791,750115,1400.0
712737,750115,1382.0
473794,750115,1399.0
898426,750115,1426.8
856667,750115,1430.28
214638,750115,1427.0
946913,750115,1452.99
104820,750115,1464.77
113644,750115,1471.99
129716,750115,1500.0
247406,750115,1510.0
153605,750115,1510.0
526575,783859358,4899.0
367100,750115,1510.0
545372,783859358,5000.0
120940,750115,1512.62
417130,750115,1510.0
252093,750115,1510.0
597855,750115,1510.0
107121,750115,1525.1
454500,750115,1528.25
385711,750115,1531.0
453467,750115,1550.0
247444,750115,1555.88
937811,750115,1590.0
271258,750115,1574.55
428648,750115,1599.0
867798,750115,1562.0
411150,750115,1587.98
628317,750115,1600.0
129533,750115,1599.99
547883,750115,1610.0
767973,797966603,299.0
530028,750115,1695.0
144941,750115,1699.0
349088,750115,1750.0
597604,750115,1899.0
930770,750115,1478.72
110010,92968537,489.0
490151,473414858,349.0
119254,654196895,399.0
106931,4929496,1099.0
754471,4929496,1499.0
449692,4929496,1499.0
151221,4929496,1560.0
566427,4929496,1999.0
355636,103384378,59.9
107819,103384378,61.5
216434,103384378,61.15
441519,103384378,103.0
716780,103384378,89.99
108358,103384378,85.0
147402,103384378,87.0
110270,103384378,91.98
629408,103384378,89.9
752204,103384378,89.0
108556,103384378,98.9
611497,103384378,99.99
450768,103384378,104.9
105620,103384378,111.98
837467,103384378,119.82
146274,57701457,1299.9
802522,103384378,120.0
111448,57701457,1499.0
725794,103384378,124.0
4582,103384378,134.97
788905,103384378,135.0
365041,103384378,149.0
215645,103384378,149.0
798577,103384378,149.0
104736,4256764,729.0
255951,786934488,510.0
392577,780959668,290.0
234396,57476540,599.0
680825,780959668,599.0
149292,57476540,579.99
105330,57476540,599.0
691730,57476540,599.0
155056,57476540,599.99
921,86326293,113.0
884743,86326293,179.0
147169,131446611,849.0
552049,131446611,999.0
113806,44384120,37750.0
548108,49114062,230.0
563673,49114062,229.0
285040,49114062,240.0
532852,49114062,246.0
166995,49114062,157.0
224846,49114062,164.0
120170,49114062,170.0
158196,49114062,219.0
187861,49114062,213.0
148496,49114062,219.0
122906,49114062,225.0
144184,49114062,250.0
157071,49114062,215.0
865222,789095913,3499.0
568524,49114062,227.0
237819,49114062,225.0
276277,49114062,235.0
206905,49114062,230.0
497454,49114062,238.0
282307,49114062,245.0
409054,49114062,245.0
154876,49114062,264.0
213526,49114062,250.0
253455,49114062,239.0
136548,42101352,479.5
121379,49114062,251.25
125127,49114062,251.25
163180,49114062,264.0
291106,49114062,260.0
497335,49114062,275.0
277207,49114062,275.0
105104,49114062,274.8
146470,49114062,280.0
143387,49114062,298.0
250460,49114062,299.0
132022,49114062,292.3
106663,377305597,9399.9
155194,377305597,9399.0
155333,49114062,319.0
123762,49114062,310.0
110572,49114062,312.5
602579,49114062,319.9
178212,49114062,324.46
225159,49114062,330.0
319851,49114062,320.0
124539,749841,1945.0
377082,749841,1950.0
130671,749841,1850.0
155493,749841,1850.0
743153,749841,1900.0
126492,749841,2117.0
152813,749841,1885.0
441586,749841,1900.0
119388,749841,1930.0
922119,749841,1930.3
264,77759538,2669.0
718132,749841,1950.0
301366,77759538,1999.0
484623,749841,1944.65
125898,77759538,2399.0
373018,749841,1959.0
269810,749841,1965.0
725336,749841,1999.0
765232,749841,1999.0
700777,749841,1975.0
527896,749841,1986.99
132342,749841,1999.0
121770,749841,2026.9
574959,749841,2025.9
106924,749841,2052.65
107493,749841,2052.9
111115,749841,2079.15
549035,749841,2075.0
150740,749841,2100.0
468357,749841,2079.9
205786,749841,2100.0
421324,749841,2099.0
551771,749841,2100.0
607520,749841,2087.99
107361,749841,2097.17
106814,749841,2099.0
158105,749841,2118.15
109429,749841,2129.9
105069,749841,2131.1
148256,749841,2380.43
170287,749841,2157.22
463029,749841,2200.0
410598,749841,2189.0
104873,749841,2162.9
269441,749841,2187.5
164806,749841,2199.0
761610,749841,2200.0
956856,749841,2050.0
854754,749841,2199.0
841464,749841,2222.0
468240,749841,2221.0
114714,749841,2238.0
345,683380511,599.99
443277,749841,2253.68
584963,749841,2282.0
128686,749841,2300.0
116387,749841,2300.0
681134,749841,2350.0
130831,749841,2449.0
725514,749841,2500.0
407843,749841,2500.0
417130,749841,2530.0
349088,749841,2550.0
104820,749841,2526.25
694517,749841,2570.0
153605,749841,2570.0
316257,749841,2570.0
597855,749841,2569.0
271258,749841,2595.15
597771,749841,2599.0
107121,749841,2595.69
723526,749841,2615.0
411150,749841,2628.58
223679,663908955,606.01
385711,749841,2703.0
787256,749841,2735.43
464491,749841,2754.51
129533,749841,3299.99
315,771469283,359.9
598749,775712264,959.0
905385,810343962,799.0
660561,358500170,120.0
633726,376902038,329.9
150270,776457471,319.9
109899,63035982,534.2
107843,63035982,507.0
833215,63035982,530.0
552317,63035982,534.2
2512,63035982,539.9
221823,63035982,552.2
354792,63035982,605.67
220212,674321988,3699.0
106921,477177393,299.9
323111,752188926,114.9
427883,756791111,489.9
155243,738837465,11802.6
186194,811211733,124.71
4272,790839120,1299.95
888468,813050804,2969.63
63,810719727,349.99
359207,810719727,549.0
823671,810719727,649.0
273380,460456578,49.0
131353,204959138,23500.0
168599,131478722,483.99
109417,37043967,69.99
301259,258264735,182.38
465958,258264735,299.99
845253,750623651,181.96
917745,358090962,319.0
1024,765351797,269.99
147859,358090962,225.0
677112,358090962,220.0
925663,358090962,240.0
118674,358090962,236.9
240601,358090962,315.81
230819,358090962,199.0
879182,753745374,799.0
1024,772626812,379.99
224052,63230478,825.99
184282,547170097,999.0
821026,813555959,249.0
126647,44579353,999.0
216525,44579353,999.0
462158,44579353,1499.0
150208,813435678,671.0
106905,814858117,1299.0
532346,676602279,749.0
462502,763017417,724.99
709293,370558759,599.99
307209,42732188,459.99
516490,33724617,269999.0
417967,462195552,269.9
107113,460369831,699.99
182235,460369831,689.0
152833,138875967,54.9
771297,138875967,59.9
618539,138875967,58.0
765314,138875967,93.5
233007,138875967,89.0
844295,138875967,119.0
395437,138875967,124.99
841196,805033248,231.83
113529,69318541,349.0
257078,69318541,365.0
246399,69318541,368.0
691816,69318541,424.9
370476,69318541,499.0
637442,69318541,499.0
339030,69318541,499.0
159993,757817069,27990.0
661093,757817069,27999.0
121049,808176920,443.0
603035,757817069,27999.0
105238,757817069,28479.0
772621,757817069,28495.0
555620,757817069,28489.0
587516,757817069,28495.0
596327,757817069,28490.0
798581,757817069,28555.0
921856,757817069,28999.0
412540,757817069,29799.0
254670,757817069,29846.0
232314,757817069,29846.0
717000,757817069,29999.0
483301,757817069,29999.0
536087,757817069,29999.0
576250,757817069,30500.0
368917,757817069,30630.0
690355,757817069,30640.0
125540,757817069,30639.0
454133,656125178,234.9
904193,757817069,30640.0
596992,757817069,30640.0
932110,757817069,30599.0
449692,757817069,30950.0
815751,757817069,32000.0
195071,757817069,31999.0
491682,757817069,32999.0
514600,757817069,32999.0
346348,757817069,33999.0
763673,757817069,34499.0
563341,757817069,34500.0
845450,757817069,34999.0
912272,757817069,35000.0
716648,757817069,35000.0
571780,757817069,34999.0
531736,757817069,34999.0
468037,757817069,34999.0
112879,757817069,35999.0
355207,757817069,37000.0
304134,757817069,37500.0
610244,757817069,39999.0
564671,757817069,39999.0
829111,757817069,39999.0
179292,757817069,44000.0
865158,768364201,244.9
227091,734205499,123.0
913121,815357706,499.99
448276,716237616,315.0
234448,716237616,399.0
387312,43947147,5999.0
234396,3968326,349.0
779459,3968326,359.0
180994,3968326,359.0
280809,3968326,384.0
120457,3968326,395.0
108505,3968326,454.9
563082,3968326,507.78
225159,3968326,525.0
155118,3968326,510.0
279630,475477168,549.0
658062,475477168,549.0
148520,790431243,749.9
107067,32502986,3159.0
333333,308169687,641.73
106713,89081146,1481.52
427017,89081146,2558.0
905346,809750702,730.9
945515,809750702,755.95
124825,39018989,176.0
441508,271653855,699.0
191409,761313676,148.99
106748,672331204,13790.0
767973,803890503,249.0
758154,812659737,799.9
105284,284548,93.0
859359,284548,95.0
495718,284548,195.0
217372,284548,179.0
107695,284548,185.61
150790,284548,196.07
797053,762911037,3899.0
323111,85547669,539.9
968,741173983,173.77
154954,155858690,139.99
465958,155858690,259.99
900493,805137351,115.0
372552,752396362,135.24
431351,801324033,485.0
116883,654201785,1750.0
372220,654201785,1900.0
357,359397512,7441.9
105012,359397512,9718.5
248077,755952334,639.9
769236,793656428,689.9
708647,59172598,17000.0
786532,59172598,17000.0
528,778437705,9649.9
535771,248503498,249.0
746805,795419225,229.5
154954,311521044,85.99
125127,772213868,318.73
820567,772213868,359.9
444036,772213868,379.0
148730,288424449,689.0
472399,3231325,389.9
110164,3231325,411.72
718526,695763097,6799.0
124837,313216805,399.0
639963,449034123,249.9
659965,449034123,269.0
798444,309254294,225.9
108928,275264695,459.9
4662,309254294,225.9
528,797003519,1929.0
423224,797003519,1929.0
504,797003519,1929.0
106713,88949418,1551.34
427017,88949418,3934.0
890836,379235763,2999.0
182315,267660980,955.9
192180,267660980,959.9
116813,378996131,1099.0
263167,812743096,587.0
110369,96092358,239.0
107819,1262220,400.9
415219,1262220,599.0
203786,41081439,475.99
200828,38168471,150.0
313556,290825603,2290.0
107131,4422281,2657.28
346,811808213,569.99
378048,666182015,289.22
939391,666182015,365.0
176850,666182015,377.0
923252,666182015,399.0
126700,666182015,409.9
500203,666182015,415.0
310092,152985119,1950.0
566185,651756390,99.9
570330,810053981,2268.99
885566,807896882,294.49
407654,125797179,250.0
164437,43479580,229.0
843804,806280214,1180.0
838754,73374445,275.0
561002,73374445,242.4
349369,812965586,439.99
487413,768691306,1999.99
119200,98337341,2950.0
128249,98337341,3150.0
104736,2794231,1159.0
262306,98337341,3700.0
170638,463312918,5319.45
125613,463312918,5338.01
927119,463312918,5338.01
132216,463312918,7299.99
105144,463312918,6361.94
4592,463312918,6481.19
104764,463312918,7080.99
638868,463312918,7293.99
112309,463312918,7399.99
968,472892809,341.38
750720,474883811,457.38
719852,32013032,139.9
676858,32013032,139.9
150924,812604139,385.68
858439,87084550,949.0
825148,87084550,949.0
427099,802202345,499.9
154133,75043465,487.5
168061,39111007,649.0
523905,100292181,340.0
813025,808363880,4138.76
521976,808363880,4138.78
301520,84106754,799.0
205639,4275606,329.9
880383,4275606,424.9
836592,4275606,379.0
920869,4275606,378.0
638264,4275606,395.0
118228,4275606,394.9
596800,4275606,399.0
113772,36541070,260.0
898131,36541070,299.9
388451,36541070,359.9
693504,36541070,439.0
104723,809797137,599.99
106871,324669788,1341.0
739983,40484526,1959.0
798741,40484526,1959.0
256341,40484526,1959.0
170164,40484526,1959.0
145785,40484526,1959.0
131747,40484526,1959.0
110102,40484526,1959.0
110413,40484526,1959.0
692368,444156098,349.0
740656,40484526,1959.0
111551,40484526,1959.0
127822,40484526,1959.0
282561,40484526,1959.0
199459,44484458,469.9
893741,44484458,529.0
744571,44484458,549.99
151328,138233166,7290.0
388623,376694124,1430.0
189913,376694124,1430.0
118469,376694124,1499.9
968,376694124,1525.93
968,126413455,1640.0
2916,376694124,1799.0
780934,126413455,1775.0
204224,376694124,1799.0
449461,126413455,1799.9
118693,126413455,1899.9
198137,126413455,1949.0
110234,126413455,1989.9
108191,126413455,2018.0
108505,126413455,2049.9
676994,126413455,2199.0
335425,126413455,2189.9
107730,126413455,2199.99
4404,126413455,2199.99
266768,126413455,2999.9
803317,126413455,2999.0
107470,45614704,149.99
914192,792228618,299.99
118820,668649583,255.0
722232,780243762,293.56
576,658732375,3199.2
154914,658732375,3999.0
270030,658732375,5199.0
104937,96806028,168.9
528,96806028,169.9
474778,96806028,212.79
106852,96806028,199.0
245935,96806028,212.48
108556,96806028,219.9
133956,407488648,1158.91
130125,102175534,400.0
725629,102175534,390.0
366430,102175534,390.0
899223,102175534,420.0
628337,102175534,444.44
111292,102175534,443.94
470965,102175534,459.0
353215,102175534,499.9
258984,102175534,499.0
391374,102175534,499.9
109436,102175534,529.0
256324,102175534,585.99
116993,650448767,7599.0
528998,464088817,124.0
451576,464088817,124.97
927929,464088817,199.99
672793,464088817,199.99
672804,464088817,199.99
858622,464088817,205.0
937176,464088817,199.0
803947,464088817,229.0
955812,464088817,189.99
683054,797930289,669.9
266468,797930289,693.43
110193,698386937,1180.0
618514,151226419,604.2
157460,151226419,596.9
935343,151226419,620.0
817538,151226419,664.95
554689,151226419,689.0
667164,151226419,689.0
226417,151226419,689.0
662116,151226419,699.0
122029,151226419,689.0
533160,151226419,700.0
111600,151226419,799.9
638028,151226419,745.0
104929,772247120,2999.0
755234,151226419,759.0
716270,772247120,3399.0
911613,151226419,799.0
636168,151226419,899.0
653777,151226419,679.9
120971,376028335,138.28
174257,247202680,1799.9
417474,225179924,1339.0
574907,225179924,1353.0
574564,225179924,1356.0
968,225179924,1344.0
228339,225179924,1465.0
510698,225179924,1470.0
661093,225179924,1499.0
901916,225179924,1599.0
287664,274255716,289.0
914503,225179924,1600.0
642406,274255716,299.0
714842,225179924,1639.0
867450,225179924,1679.0
757777,225179924,1699.0
485712,225179924,1699.0
902307,225179924,1799.0
186980,225179924,1799.0
758880,225179924,1849.0
499171,225179924,1899.0
709716,225179924,1999.0
538554,225179924,1999.0
695662,225179924,2350.0
684556,339763939,62.5
512653,339763939,62.5
309798,136800370,2001.15
768067,136800370,2011.0
850648,93374824,91.0
815455,93374824,119.0
205520,93374824,69.99
116974,93374824,74.02
250046,93374824,75.0
333762,93374824,79.0
519510,93374824,84.45
109768,789792783,1145.0
246979,93374824,119.0
902437,93374824,91.0
914163,93374824,96.0
205622,93374824,95.0
888043,93374824,99.0
205401,93374824,99.99
117927,93374824,99.0
109331,93374824,104.69
505787,93374824,112.0
108556,93374824,111.9
293356,93374824,114.15
480934,93374824,125.0
215544,93374824,126.0
927525,93374824,155.0
221037,353598817,649.99
62,706280362,1500.0
460364,796911808,899.0
1024,682276617,1699.99
1197,99443572,1421.48
140151,361229996,359.0
161683,738580577,9490.0
750845,788703724,249.0
104772,412403647,433.99
253958,775757478,1799.0
137984,775757478,2319.0
912525,775757478,2302.54
598305,775757478,2302.5
298152,775757478,2349.0
151310,775757478,2499.99
2997,675800127,2599.0
765943,775757478,2799.0
891489,775757478,2899.0
855449,775757478,2975.0
912839,775757478,2999.0
713918,775757478,2999.0
791871,775757478,3250.0
916686,2784098,449.99
104736,2784098,769.0
511832,772497360,3300.0
455462,354986302,109.9
112044,815510010,890.0
643762,734164982,2300.0
791964,734164982,4255.7
543308,743533577,11750.0
113082,344172089,89.9
340045,679440414,139.0
626340,344172089,99.9
378048,238921347,185.18
118584,238921347,195.0
187480,238921347,280.0
171895,238921347,280.0
788905,238921347,290.0
439675,238921347,299.0
944813,238921347,339.0
459432,758844155,989.0
176353,689250820,2420.0
725404,4972038,999.0
908482,817764783,299.0
285609,812126072,439.9
2972,764991320,549.98
137984,764991320,949.0
552049,764991320,981.0
116337,764991320,1059.0
120971,683003074,311.33
702660,814403319,169.0
194370,334596227,248.0
904239,334596227,398.0
893347,86822299,490.0
140807,86822299,331.0
423640,86822299,340.0
708819,86822299,349.0
628337,86822299,366.66
808717,86822299,360.0
109436,86822299,369.0
922683,86822299,370.0
384133,86822299,390.0
470965,86822299,399.0
162311,86822299,389.0
900534,86822299,399.0
148248,86822299,425.0
146274,766208804,887.0
683215,86822299,429.0
336999,86822299,449.0
581894,766208804,1154.9
130125,86822299,440.22
239349,86822299,445.9
322708,86822299,549.0
242373,86822299,450.0
104793,86822299,449.0
111758,86822299,449.99
181590,86822299,450.0
402039,86822299,499.0
366430,86822299,500.0
865693,86822299,563.99
307000,86822299,551.88
256324,86822299,529.99
869947,86822299,670.0
829445,754169455,2899.0
817324,192744264,789.0
156800,192744264,885.0
414369,734432639,124.9
316524,734432639,200.0
168437,305278185,1650.0
788813,170775583,13786.5
260444,333316126,220.0
888597,333316126,220.0
655506,333316126,289.9
831230,333316126,300.0
953071,333316126,199.0
405504,333316126,429.9
776130,98189136,1095.0
248631,98189136,1297.0
152813,98189136,1100.0
568274,98189136,1133.0
728659,98189136,1133.0
123955,98189136,1138.0
868104,98189136,1208.88
556917,98189136,1199.0
212999,98189136,1190.0
736411,808114943,14.25
421324,98189136,1199.0
253697,98189136,1199.9
924207,808114943,14.4
729353,98189136,1250.0
788796,98189136,1249.0
745262,808114943,5.99
598758,98189136,1272.0
469366,808114943,9.9
854754,98189136,1272.0
377082,98189136,1399.0
415984,98189136,1349.9
428648,98189136,1599.0
817832,98189136,1599.99
839983,776479805,755.9
312292,776479805,861.97
207644,776479805,868.6
156806,104114704,13685.0
132142,104114704,15999.0
788961,776479805,886.0
193494,776479805,884.32
432169,776479805,884.0
852177,776479805,889.99
649216,776479805,904.0
864484,776479805,906.33
917837,776479805,939.0
125278,776479805,939.4
875324,776479805,962.32
585708,776479805,1006.94
339767,776479805,1024.8
891467,776479805,1039.8
158778,776479805,1041.12
894806,776479805,1059.99
515354,776479805,1084.8
674653,776479805,1084.8
808852,776479805,1099.18
880519,776479805,1120.8
886920,776479805,1131.04
358116,776479805,1311.0
403489,776479805,1326.55
702012,776479805,1331.0
950669,776479805,1358.1
888117,776479805,1449.72
662493,776479805,1497.26
780595,776479805,1484.55
157981,776479805,1531.04
737453,814333865,124.0
217372,36413211,118.3
109331,36413211,154.5
937402,36413211,175.0
333762,36413211,172.0
228147,36413211,175.0
170408,36413211,189.99
356621,36413211,215.9
828461,742768799,275.0
647257,36413211,213.91
408801,36413211,199.9
679515,36413211,263.0
470217,269248385,159.9
306443,319254885,529.0
473489,343263113,299.4
120843,343263113,379.9
532269,343263113,470.0
149611,763849514,89.9
377376,191503288,9250.0
812900,741785497,7475.0
156999,812618737,49.9
113212,170655698,1299.99
563,815076306,1149.5
241160,65088394,37.64
206674,65088394,59.0
736860,65088394,63.0
406896,65088394,67.8
261678,65088394,69.9
443774,65088394,89.0
469366,34938290,124.99
357668,34938290,84.03
893416,34938290,86.4
634863,34938290,124.0
362409,34938290,124.0
575323,797978863,299.9
349840,312031189,930.59
265852,312031189,1090.0
107179,312031189,1099.0
142286,312031189,1195.0
266468,312031189,1349.0
773250,312031189,1359.0
457063,312031189,1350.0
188381,312031189,1390.0
597261,312031189,1400.0
568215,312031189,1390.0
350378,312031189,1400.0
522816,312031189,1500.0
273333,808608710,910.59
118544,312031189,1590.0
106227,312031189,1699.0
117195,312031189,2000.0
202222,205133913,409.99
113997,205133913,459.99
319648,757125450,699.0
950142,757125450,999.0
104961,641233086,400.0
153578,46605541,999.99
468928,222799727,219.89
122372,222799727,288.0
755234,222799727,285.0
757205,222799727,299.0
425039,222799727,295.0
457015,222799727,329.0
636273,784087373,437.0
111055,376002516,1099.0
544565,818235779,1999.0
106905,754016812,799.0
146952,322469802,175.0
679205,779511368,1200.0
887691,809239245,440.0
466256,751567585,104.0
770439,751567585,104.0
800576,751567585,105.9
129979,751567585,105.9
356864,751567585,105.9
454555,751567585,116.82
933737,751567585,111.0
568524,751567585,122.0
534701,751567585,123.5
823234,751567585,124.0
691563,751567585,129.0
122906,751567585,130.0
180994,751567585,149.0
237819,751567585,125.0
736554,776462071,527.9
116362,751567585,139.9
820567,751567585,150.0
123762,751567585,145.0
300389,751567585,149.0
232898,751567585,150.0
602579,751567585,159.9
757080,751567585,169.9
176415,751567585,169.0
444036,751567585,179.0
794385,751567585,179.0
143387,751567585,177.0
481861,751567585,175.0
200919,333666608,399.0
300014,538872,439.0
220074,538872,439.0
4651,538872,435.0
490215,538872,500.0
930328,538872,699.0
725910,681650935,520.0
105353,797834478,4960.0
442062,34924399,989.0
105117,695808817,1739.0
662767,444291107,288.7
449442,357119935,519.0
907899,806601931,81.13
380340,152121274,255.6
150976,152121274,279.14
497142,802525079,207.9
968,802525079,210.73
113369,786403152,3060.0
324694,75165640,166.3
466508,75165640,165.4
216434,75165640,170.35
104736,4256764,729.0
716220,75165640,249.9
133237,75165640,216.0
293746,75165640,199.0
827158,75165640,199.0
702831,75165640,219.9
358073,75165640,261.53
123481,75165640,263.9
885715,75165640,300.0
268622,75165640,300.0
366430,437394,373.0
675898,437394,396.0
615668,437394,419.9
463437,437394,420.0
470965,437394,459.0
353215,437394,499.9
391374,437394,499.9
900534,437394,499.0
258984,437394,499.0
256324,437394,507.99
130125,437394,523.02
129470,437394,520.0
109436,437394,529.0
683215,437394,539.0
351770,437394,599.9
968,741163191,174.79
327785,437394,599.0
265539,437394,750.0
232504,376916638,124.99
708107,176783578,1499.0
411243,126321461,2999.0
285609,788124298,439.9
107131,116688707,23420.1
766891,660269661,389.99
182136,47586958,199.0
166850,4214016,120.0
107776,4214016,99.0
108335,4214016,105.6
109107,4214016,105.0
634620,4214016,120.0
573623,236351658,1333.4
113563,236351658,1343.4
325246,465624201,232.0
150331,816209589,1990.0
434441,142844543,184.0
941054,142844543,198.0
1197,806457977,1171.27
731701,142844543,199.0
528697,142844543,229.0
672804,142844543,260.0
840684,142844543,259.99
927929,142844543,280.0
672793,142844543,270.0
388451,2834150,379.0
328247,2834150,379.95
329453,2834150,700.0
801719,746544753,583.5
461352,746544753,584.0
455709,746544753,589.0
129263,746544753,618.58
302116,746544753,664.03
717589,364591578,379.0
888795,802091111,124.0
893347,36696776,290.0
256324,36696776,302.0
825966,36696776,260.0
336999,36696776,289.0
148248,36696776,285.0
708819,36696776,299.0
384133,36696776,290.0
242373,36696776,365.0
149120,33865245,199.0
1024,652204633,1499.99
884688,649593154,1560.0
124679,649593154,1749.0
159543,70749064,310.0
117830,143980738,909.94
286661,33721639,687.5
113654,33721639,700.2
233671,33721639,695.0
277283,33721639,799.0
697723,33721639,800.0
112004,33721639,890.0
638890,33721639,977.9
4272,797335176,1499.95
920869,342472,329.0
205639,342472,329.9
871055,342472,395.0
596800,342472,399.0
915452,342472,496.9
453125,78359839,119.9
241247,78359839,124.22
467284,699299057,86.4
208660,78359839,124.9
968,718030384,639.6
223584,96059926,229.99
107105,672723038,675.0
528,672723038,674.99
142328,672723038,764.99
218373,672723038,849.99
107703,672723038,909.99
186344,672723038,899.0
109540,672723038,996.0
107158,672723038,998.0
107527,783502479,168.9
656513,700100965,8859.0
679960,700100965,8992.0
633583,700100965,9000.0
879957,700100965,9000.0
336200,700100965,9102.0
138345,700100965,9250.0
968,700100965,9199.0
454192,700100965,9312.0
113711,700100965,9311.0
470846,700100965,9312.0
105306,700100965,9564.0
104870,700100965,9569.0
113900,700100965,9600.0
114223,700100965,9699.0
137506,700100965,9699.0
122249,700100965,9749.0
693000,700100965,9799.0
339032,700100965,9850.0
144998,700100965,9900.0
943977,376323539,417.0
732908,700100965,9900.0
607209,376323539,579.99
454056,700100965,9999.0
251515,700100965,10239.0
712208,700100965,10269.0
185559,700100965,10299.0
154954,700100965,10419.0
699723,700100965,10999.0
104872,700100965,10999.0
449692,700100965,10999.0
106636,700100965,10999.0
895316,700100965,10899.0
1607,1838402,199.95
376962,168287466,179.0
231097,1838402,249.0
163079,1838402,275.0
955119,1838402,199.99
278486,764508826,224.0
434441,764508826,169.0
824091,764508826,169.0
879362,764508826,173.0
915191,764508826,210.0
739983,34406441,640.0
920438,764508826,224.0
623060,34406441,640.0
914537,764508826,267.0
801448,34406441,640.0
131747,34406441,640.0
170164,34406441,640.0
769397,34406441,640.0
124892,34406441,640.0
375793,34406441,640.0
110332,34406441,640.0
918550,34406441,640.0
121087,34406441,640.0
127822,34406441,640.0
353976,794100004,6249.0
179385,31358740,159.95
484097,31358740,249.9
527975,31358740,239.0
520906,31358740,249.9
388451,31358740,259.95
595770,31358740,299.9
693504,31358740,349.9
122542,241289795,349.0
416590,102759467,119.9
114149,224799519,999.9
659103,800350159,559.99
410513,46037605,559.0
672060,761434772,96.2
116869,37805541,389.9
601705,37805541,499.0
228769,37805541,499.0
825136,772241807,742.54
959210,816852833,200.0
520142,254996773,3825.0
132850,781371436,348.0
252109,781371436,359.99
620277,781371436,379.9
781567,813676478,179.9
637,722905184,110.49
968,722905184,159.99
108752,251113109,849.0
690690,381532643,449.9
260497,736388958,179.9
626898,272994298,209.9
106735,760875322,5785.0
63,635351431,524.99
157306,635351431,749.99
846871,635351431,949.99
109565,635351431,959.99
336921,635351431,999.0
132216,681109572,2499.9
114149,681109572,2499.99
551503,645289880,2449.9
462502,797965056,216.94
110193,792182851,1518.0
191409,205557146,400.0
118152,39877334,261.8
469340,222486343,614.0
716220,222486343,619.9
425039,222486343,599.0
121882,222486343,699.9
738974,768998524,15480.0
742859,299101187,74.5
522632,299101187,79.99
104961,806569393,640.0
141285,40514295,199.95
150331,788973279,890.0
205353,74978582,1199.0
444203,191141507,70.0
914220,366527994,180.0
108640,812056981,799.9
124448,795605472,4242.0
941742,789477323,399.99
545543,789477323,499.99
107113,814102226,1699.99
1197,34790926,2087.65
713779,376951244,160.0
679161,376951244,180.0
311132,376951244,199.0
870276,813040881,270.0
114396,798660913,264.9
105330,1081903,859.0
968,1081903,827.15
546520,1081903,899.0
486529,1081903,899.0
161002,1081903,949.0
337950,1081903,999.0
113369,775043454,1443.0
433342,1081903,999.0
381557,1081903,999.0
558599,1081903,999.0
867842,1081903,1099.0
828357,1081903,1099.0
328785,1081903,1099.0
